DateUTC,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GE,GR,HR,HU,IE,IT,LT,LU,LV,MD,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,XK
2023-06-03 10:00:00,1.035967402786075,4944.5,795.21,8399.025,2804.14,6635.5,6639.39,47864.6075,3625.81,938.3,23256.0,7798.35,44101.0,760.5,1613.61,4865.0,2018.75,3490.6475,3835.235,25289.0,1161.05,509.5175,617.0,526.0,283.8,382.93,11149.505,12654.03,16304.0,5305.0,4792.5,3424.0,11584.0,1283.26,2624.0,605.71
2023-06-03 11:00:00,1.0115342093241393,4789.8,802.1,8256.695,2817.65,5821.53,6505.6,46099.3125,3799.18,915.5,23550.0,7752.275,44213.0,735.5,1627.47,4691.0,1949.75,3401.88,3835.235,24938.0,1151.06,496.805,610.0,513.0,292.27,396.94,11046.665,12471.45,16155.91,5321.7,4765.25,3395.0,11505.0,1175.14,2567.0,596.45
2023-06-03 12:00:00,0.9773277384774293,4730.0,719.54,8010.71,2844.4,5678.43,6324.13,44943.1475,3734.48,948.5,23626.0,7750.85,43167.0,711.5,1613.81,4473.0,1858.0,3393.0325,3835.235,24716.0,1164.43,484.27,604.0,512.0,280.69,417.93,10911.885,12399.4,15845.13,5163.2,4836.0,3320.0,11590.0,1020.9,2487.0,578.4
2023-06-03 13:00:00,0.9919876545545907,4770.5,782.03,7840.8625,2940.22,5383.95,6264.21,44194.53,3380.2,950.0,22491.0,7790.025,41880.0,680.5,1591.15,4607.0,1811.5,3517.6975,3835.235,24866.0,1149.82,474.39,611.0,522.0,265.46,426.33,10827.3875,12375.17,15785.08,4969.3,4938.0,3283.0,11453.0,1000.56,2403.0,551.35
2023-06-03 14:00:00,1.0261941254013007,4941.5,704.64,7683.45,3110.81,6209.96,6078.99,43695.835,3376.69,916.2,21822.0,7911.95,38868.0,663.5,1554.95,4695.0,1817.0,3740.6525,3835.235,25495.0,1182.6,474.4775,624.0,541.0,252.64,441.85,10905.1125,12452.24,15751.94,4919.9,5072.75,3286.0,11533.0,1022.9,2421.0,560.32
2023-06-03 15:00:00,1.035967402786075,5226.0,738.67,7555.4125,3436.67,5864.13,5761.18,44238.1975,3447.97,881.1,21745.0,7969.975,38354.0,682.0,1543.74,4831.0,1842.25,3923.395,3835.235,25700.0,1178.85,480.155,640.0,559.0,248.41,463.2,11167.3325,12535.23,16034.89,4953.5,5261.25,3227.0,12313.0,1068.66,2422.0,569.52
2023-06-03 16:00:00,1.065287234940398,5453.9,874.97,7723.64,3472.16,5923.94,5660.72,44647.83,3467.04,854.2,21922.0,7997.4,38924.0,735.0,1519.36,4949.0,1868.75,4163.6575,3835.235,26755.0,1219.48,486.7175,646.0,564.0,260.78,476.36,11351.5,12577.06,16299.8,5000.1,5443.5,3252.0,12395.0,1147.03,2468.0,562.49
2023-06-03 17:00:00,1.1141536218642694,5591.5,963.17,7881.6425,3489.76,5916.55,5651.31,44412.15,3381.48,821.6,22415.0,7964.6,39067.0,758.0,1324.0,5004.0,1917.25,4381.1875,3835.235,27693.0,1151.92,478.005,651.0,565.0,256.86,503.26,11404.4475,12678.36,16703.03,5104.4,5511.5,3229.0,11819.0,1216.65,2503.0,571.36
2023-06-03 18:00:00,1.070173873632785,5615.5,1086.03,7919.0225,3480.65,5485.24,5573.89,43430.0125,3295.31,753.5,23287.0,7704.7,37967.0,747.5,1318.86,5098.0,1963.5,4542.77,3835.235,27712.0,1145.78,464.28,636.0,604.0,276.91,537.5,11552.835,12512.76,16919.53,5327.9,5678.75,3400.0,11826.0,1247.31,2529.0,587.4
2023-06-03 19:00:00,0.9577811837078807,5474.4,1111.67,7911.1425,3391.35,5932.7,5588.1,42488.5925,3195.23,727.0,24134.0,7811.65,37344.0,733.5,1226.01,4751.0,2018.0,4595.7825,3835.235,27482.0,1131.5,456.7625,619.0,586.0,275.16,515.98,11720.315,12378.29,16829.38,5403.6,5484.25,3526.0,11395.0,1230.4,2535.0,560.24
2023-06-03 20:00:00,0.8258419390134277,5366.9,879.41,8031.7825,3200.53,5874.68,5492.99,41170.985,3134.53,706.5,24222.0,7745.625,39255.0,709.0,1300.43,4407.0,1944.25,4313.895,3835.235,25596.0,1061.16,453.43,592.0,509.0,262.02,531.71,11744.1675,12377.08,15945.13,5459.3,5023.5,3343.0,11272.0,1145.1,2411.0,549.29
2023-06-03 21:00:00,0.732995803858072,4972.4,829.49,7480.7125,2932.85,5436.73,5187.16,38459.4175,3008.16,665.0,22542.0,7459.425,39559.0,699.5,1196.87,4063.0,1747.0,4024.41,3835.235,23735.0,980.75,427.845,542.0,446.0,240.82,511.01,11277.1675,12106.96,14619.76,5194.7,4653.75,3122.0,11162.0,1074.89,2271.0,571.86
2023-06-03 22:00:00,0.6792427782418133,4700.4,685.77,7037.0075,2737.54,6105.38,4822.45,36358.5325,2878.47,635.1,21018.0,7146.075,36642.0,658.5,1143.15,3826.0,1539.0,3722.1075,3835.235,22065.0,921.59,401.3225,511.0,403.0,211.3,441.75,10736.575,11863.56,13565.13,4850.5,4424.5,2948.0,10914.0,1007.4,2146.0,496.67
2023-06-03 23:00:00,0.6499229460874905,4462.5,731.63,6805.27,2628.64,6479.76,4746.54,34603.725,2792.85,621.8,19876.0,6984.95,34528.0,593.5,1117.81,3682.0,1412.25,3525.0225,3835.235,20775.0,889.19,380.6,493.0,383.0,179.15,378.56,10270.8475,11507.87,12914.8,4539.2,4247.5,2658.0,10752.0,942.35,2049.0,404.73
2023-06-04 00:00:00,0.6450363073951033,4375.8,698.93,6503.2325,2576.68,5795.18,4710.57,33579.5525,2731.07,611.1,18948.0,6860.775,32953.0,548.5,1095.16,3593.0,1341.5,3409.895,3835.235,19749.0,880.7,370.36,480.0,373.0,160.32,339.57,9883.6475,11173.84,12501.38,4316.8,4170.75,2465.0,10476.0,913.04,2008.0,349.46
2023-06-04 01:00:00,0.6596962234722648,4242.0,631.96,6315.6,2545.58,6039.55,4711.6,32890.0075,2686.59,586.3,18387.0,6709.875,30967.0,530.5,1084.8,3546.0,1302.25,3352.2175,3835.235,19288.0,867.43,367.8225,463.0,371.0,152.75,322.44,9682.3475,11098.99,12252.18,4145.7,4168.0,2371.0,10421.0,904.23,2004.0,324.38
2023-06-04 02:00:00,0.6743561395494262,4215.5,617.23,6265.7525,2543.06,6074.22,4717.91,32704.48,2590.2,615.7,18106.0,6654.55,29790.0,514.0,1084.21,3545.0,1292.25,3294.3325,3835.235,19117.0,868.45,367.46,469.0,367.0,139.12,312.05,9597.93,10971.84,11875.85,4055.1,4082.25,2312.0,10199.0,889.97,1984.0,332.78
2023-06-04 03:00:00,0.7574289973200077,4260.4,671.64,6248.8275,2607.8,5973.28,4522.02,32872.4875,2570.11,696.9,17957.0,6779.875,29490.0,494.5,1149.94,3441.0,1254.75,3222.175,3835.235,18845.0,911.99,365.1875,491.0,388.0,146.21,304.51,9338.4325,10776.15,11731.24,4006.1,3973.25,2300.0,10001.0,892.92,1976.0,315.11
2023-06-04 04:00:00,0.8551617711677506,4369.6,692.09,6414.71,2799.77,5974.28,4685.13,33817.3925,2655.12,788.4,18025.0,6878.5,29304.0,478.5,1269.1,3564.0,1347.75,3274.0975,3835.235,19152.0,978.86,367.2675,530.0,429.0,153.59,308.17,9094.7525,10752.71,12222.95,3927.0,4103.25,2466.0,10116.0,930.38,2074.0,326.69
2023-06-04 05:00:00,0.9235747128611707,4539.9,762.13,6761.85,3069.2,6062.71,5126.29,36442.4775,2845.5,892.7,17801.0,7072.875,30404.0,497.0,1393.73,3748.0,1481.25,3375.4575,3835.235,20814.0,1041.8,382.59,576.0,466.0,188.91,330.04,9093.5075,10888.6,13228.46,3805.0,4234.25,2682.0,10565.0,992.65,2199.0,358.38
2023-06-04 06:00:00,0.9480079063231064,4731.2,840.89,7071.645,3308.68,5830.24,5650.35,39644.72,3071.21,972.1,18405.0,7185.625,32883.0,539.0,1476.38,4068.0,1616.0,3445.6125,3835.235,22785.0,1094.24,402.2675,626.0,477.0,230.68,365.54,9511.9775,11151.29,14072.83,4010.5,4275.25,2999.0,11119.0,1007.52,2382.0,454.6
2023-06-04 07:00:00,0.967554461092655,4848.4,787.54,7367.845,3403.35,5865.62,6093.73,41747.39,3233.17,989.5,19463.0,7340.65,35643.0,606.5,1552.99,4222.0,1735.25,3552.2575,3835.235,24207.0,1171.55,425.555,664.0,463.0,258.67,397.09,9999.9425,11468.52,14440.63,4310.5,4218.5,3237.0,11618.0,1023.43,2600.0,552.1
2023-06-04 08:00:00,0.967554461092655,4880.9,744.49,7627.1825,3440.79,5640.96,6435.06,43220.68,3356.52,1000.5,20492.0,7540.8,37454.0,677.0,1523.86,4315.0,1828.25,3638.7225,3835.235,24182.0,1145.46,446.995,674.0,461.0,269.27,398.48,10296.295,11853.68,14469.76,4602.3,4131.5,3320.0,11708.0,1017.84,2688.0,597.0
2023-06-04 09:00:00,0.9431212676307192,4887.6,717.81,7893.395,3413.57,6545.37,6586.4,44486.0125,3430.62,957.8,20868.0,7585.55,39032.0,715.5,1555.41,4281.0,1889.75,3716.34,3835.235,24208.0,1144.47,467.375,682.0,455.0,266.76,399.6,10512.8725,11944.84,14497.05,4856.6,4146.75,3379.0,11722.0,1047.15,2716.0,614.69
2023-06-04 10:00:00,0.9626678224002678,4665.8,717.06,7918.5775,3334.69,5459.73,6564.09,43959.4075,3710.71,913.5,20953.0,7542.125,42926.0,716.5,1571.58,4363.0,1862.5,3639.4,3835.235,23783.0,1115.72,478.01,682.0,450.0,263.28,406.89,10656.5475,11784.2,14383.29,5017.5,4129.75,3356.0,11271.0,1135.36,2614.0,593.84
2023-06-04 11:00:00,0.9089147967840092,4521.1,686.0,7900.1575,3265.44,5876.98,6401.55,42544.24,3762.64,625.9,21305.0,7435.925,41661.0,721.0,1565.77,4099.0,1783.25,3523.65,3835.235,22196.0,1101.51,462.1625,672.0,447.0,266.05,411.82,10622.065,11716.39,14440.35,5091.5,4093.25,3269.0,11498.0,1168.77,2552.0,566.09
2023-06-04 12:00:00,0.8942548807068478,4467.1,690.58,7695.995,3260.7,5561.35,6207.76,41563.595,3729.52,951.5,21753.0,7443.5,39860.0,714.0,1543.16,3890.0,1710.75,3565.6775,3835.235,21183.0,1099.46,448.2025,677.0,449.0,270.45,427.11,10558.67,11646.02,14162.96,4854.8,4146.5,3157.0,11232.0,1160.73,2484.0,540.36
2023-06-04 13:00:00,0.9186880741687835,4499.1,680.05,7338.555,3301.33,5708.69,6173.82,40899.575,3639.28,938.1,20904.0,7445.675,38553.0,673.0,1541.39,3950.0,1701.0,3634.6975,3835.235,21592.0,1113.43,439.44,660.0,467.0,260.84,440.83,10498.9575,11779.12,14099.96,4586.2,4240.5,3058.0,11275.0,1098.37,2418.0,514.58
2023-06-04 14:00:00,0.967554461092655,4697.9,650.97,7159.055,3412.14,5579.7,6056.73,40442.5275,3475.29,942.9,20198.0,7486.725,35994.0,657.0,1515.98,4025.0,1707.5,3873.155,3835.235,21901.0,1139.37,434.405,652.0,490.0,262.47,463.93,10628.4425,12062.31,14232.71,4516.0,4357.25,3012.0,11528.0,1003.97,2439.0,522.0
2023-06-04 15:00:00,1.0115342093241393,5068.1,732.47,7360.0425,3539.32,5769.41,5856.72,41474.2975,3523.65,916.2,20171.0,7497.325,35918.0,687.0,1502.26,4260.0,1730.5,4025.0075,3835.235,23270.0,1203.69,441.0975,666.0,516.0,259.06,490.95,11047.3125,12375.26,14678.33,4503.6,4554.0,2998.0,11926.0,984.35,2450.0,524.44
2023-06-04 16:00:00,1.0506273188632365,5328.8,901.46,7553.54,3616.64,6042.69,5870.1,42931.87,3563.59,880.7,20720.0,7593.275,37395.0,751.5,1528.61,4472.0,1760.25,4234.605,3835.235,24977.0,1207.51,451.35,670.0,537.0,263.19,500.89,11279.8,12562.19,15145.96,4530.5,4763.25,2995.0,11892.0,1050.6,2523.0,522.17
2023-06-04 17:00:00,1.138586815326205,5513.0,981.17,7745.1475,3658.64,5665.07,5944.77,43567.965,3479.42,836.1,21360.0,7557.175,38387.0,769.5,1567.03,4659.0,1826.0,4462.9475,3835.235,26152.0,1180.63,461.59,664.0,553.0,272.79,520.47,11383.2775,13110.96,15830.5,4768.7,4922.25,3095.0,11990.0,1217.25,2573.0,541.03
2023-06-04 18:00:00,1.1239268992490437,5533.8,1088.82,7930.115,3715.67,5420.27,5943.56,43652.025,3384.4,764.1,22364.0,7306.7,37621.0,770.0,1494.47,4914.0,1909.75,4626.15,3835.235,26830.0,1176.37,458.41,650.0,597.0,293.9,577.79,11608.625,13113.36,16242.26,5072.5,5217.5,3328.0,12425.0,1289.63,2586.0,592.42
2023-06-04 19:00:00,0.9968742932469778,5425.5,1127.53,7866.015,3603.95,5831.15,5906.96,43111.05,3327.47,732.2,23670.0,7456.8,37318.0,772.0,1391.39,4638.0,1975.5,4616.9925,3835.235,26843.0,1140.84,449.9375,623.0,573.0,300.08,583.68,11819.33,12853.51,16397.94,5267.0,5080.25,3447.0,12154.0,1293.88,2541.0,602.63
2023-06-04 20:00:00,0.8600484098601378,5387.3,987.19,7990.3675,3304.72,5912.33,5893.68,42868.9775,3305.62,702.3,24458.0,7440.25,39112.0,750.5,1277.15,4312.0,1919.25,4295.3925,3835.235,25263.0,1052.74,448.12,589.0,491.0,284.91,552.95,11796.1375,12734.38,15857.3,5427.1,4714.25,3336.0,11723.0,1196.74,2423.0,601.94
2023-06-04 21:00:00,0.7427690812428462,5024.8,834.64,7565.395,2952.9,5437.17,5569.1,39962.6575,3051.07,656.7,22987.0,7226.275,39263.0,727.5,1198.45,3984.0,1713.25,3986.6025,3835.235,23156.0,966.07,419.5025,537.0,424.0,251.24,496.31,11204.5475,12294.73,14736.0,5204.2,4376.75,3107.0,11626.0,1114.91,2303.0,613.59
2023-06-04 22:00:00,0.6743561395494262,4996.8,732.81,7118.0725,2728.1,6282.5,5346.58,38018.83,2986.36,628.2,21346.0,6998.125,36460.0,669.5,1157.6,3773.0,1497.75,3691.735,3835.235,21368.0,920.42,394.29,511.0,388.0,227.56,419.49,10640.6425,11695.46,13786.7,4838.1,4226.5,2864.0,11209.0,1028.54,2223.0,515.59
2023-06-04 23:00:00,0.6499229460874905,4749.3,670.33,6852.665,2606.64,6444.32,5399.43,36682.6,2915.44,615.0,19942.0,6870.95,34372.0,596.5,1125.74,3611.0,1380.75,3526.9225,3835.235,20197.0,907.49,374.735,496.0,368.0,177.46,360.41,10223.52,11681.33,13325.76,4526.9,4130.75,2598.0,11183.0,1009.79,2108.0,407.33
2023-06-05 00:00:00,0.6303763913179419,4659.6,635.68,6607.1075,2578.42,6351.06,5236.23,36162.165,2789.85,604.3,19199.0,6785.225,32946.0,551.5,1124.0,3523.0,1325.25,3418.155,3835.235,19630.0,897.2,369.6,488.0,362.0,165.1,322.46,10009.195,11769.57,13135.36,4344.5,4064.0,2424.0,11271.0,961.85,2071.0,347.63
2023-06-05 01:00:00,0.6450363073951033,4576.4,632.83,6580.1125,2599.58,6136.96,5134.07,36318.0375,2745.53,588.4,18831.0,6737.75,31063.0,543.0,1107.84,3489.0,1308.0,3419.845,3835.235,19436.0,882.77,369.5975,478.0,359.0,158.6,310.69,9891.0675,11609.23,13116.29,4231.1,4043.25,2332.0,11014.0,982.3,2090.0,326.02
2023-06-05 02:00:00,0.6792427782418133,4719.2,657.79,6655.15,2723.48,6235.52,5184.71,37055.86,2689.49,643.8,18764.0,6954.475,30686.0,534.0,1139.26,3512.0,1331.0,3496.6625,3835.235,20035.0,927.61,378.245,503.0,374.0,147.6,317.79,9918.6975,11407.79,13052.29,4177.2,3980.75,2348.0,10712.0,980.82,2134.0,334.2
2023-06-05 03:00:00,0.8062953842438791,5282.9,659.88,6907.7825,3057.58,6177.62,5541.76,40257.8025,2723.94,791.8,19241.0,7567.725,32610.0,513.5,1218.54,3616.0,1389.0,3725.79,3835.235,21503.0,1123.53,404.3125,588.0,437.0,152.24,314.12,10102.83,11668.49,13932.91,4166.6,4062.25,2405.0,11183.0,1103.24,2288.0,321.26
2023-06-05 04:00:00,0.9382346289383321,6247.9,968.35,7672.2125,3394.07,6179.57,6573.79,47747.925,2907.95,910.2,21078.0,8073.975,36206.0,514.0,1372.36,3993.0,1699.5,4350.9625,3835.235,25731.0,1315.05,472.995,681.0,507.0,179.3,339.45,10704.95,12665.03,16769.08,4239.9,4310.5,2828.0,12228.0,1387.04,2713.0,382.11
2023-06-05 05:00:00,0.9871010158622036,6887.1,1096.4,8469.1125,3566.11,6032.87,7171.53,52700.735,3189.19,892.7,23398.0,8256.325,40339.0,596.5,1528.44,4553.0,1958.75,4538.4475,3835.235,31098.0,1406.49,534.5175,764.0,574.0,228.63,366.29,11776.755,13729.98,18924.43,4464.1,4522.75,3233.0,13125.0,1546.54,2930.0,465.26
2023-06-05 06:00:00,1.001760931939365,7159.0,1099.85,8946.6725,3661.86,6921.08,7516.79,56107.67,3384.57,871.3,25279.0,8334.2,43320.0,757.0,1608.57,5084.0,2095.5,4482.4775,3835.235,35049.0,1407.61,577.1325,782.0,609.0,266.26,378.94,12542.38,13882.52,19775.75,5124.9,4565.5,3420.0,13267.0,1623.57,3045.0,554.84
2023-06-05 07:00:00,0.9822143771698164,7123.0,997.25,9311.23,3550.95,7190.36,7767.43,57016.0475,3497.24,855.1,26006.0,8326.925,44894.0,887.0,1610.31,5455.0,2174.0,4448.865,3835.235,36127.0,1409.15,599.285,770.0,603.0,284.73,369.34,12765.955,13663.66,19661.58,5961.9,4549.75,3490.0,13225.0,1647.06,3099.0,604.08
2023-06-05 08:00:00,0.9919876545545907,7089.4,0.0,9418.085,3538.11,7288.59,7592.09,57610.045,3557.36,857.0,26177.0,8356.55,45688.0,922.5,1595.49,5809.0,2185.5,4398.2075,3835.235,35970.0,1405.09,614.895,755.0,590.0,284.9,349.14,12793.9375,13348.44,19071.79,6281.8,4477.25,3442.0,13256.0,1682.62,3031.0,610.52
2023-06-05 09:00:00,0.9773277384774293,7073.5,0.0,9739.9025,3499.91,7672.55,7530.4,58699.2,3540.43,873.0,26372.0,8358.875,45516.0,914.5,1598.46,6028.0,2241.75,4279.0625,3835.235,36553.0,1390.1,633.245,727.0,572.0,287.94,347.79,12837.275,13386.07,19181.36,6214.0,4426.75,3514.0,13033.0,1690.94,3025.0,594.15
2023-06-05 10:00:00,0.9871010158622036,6926.2,1051.42,9474.615,3519.1,7946.0,7626.27,58317.565,3509.55,914.5,26634.0,8375.7,47807.0,907.0,1638.1,6088.0,2241.5,4215.15,3835.235,34850.0,1393.7,623.0575,748.0,588.0,295.73,352.4,12803.5475,13542.0,19182.01,6209.5,4462.75,3525.0,13029.0,1663.64,2998.0,568.62
2023-06-05 11:00:00,0.9626678224002678,6845.0,1044.29,9534.6,3497.13,7622.74,7612.99,57798.8475,3490.85,915.3,27056.0,8284.65,47331.0,896.5,1629.08,5861.0,2171.5,4243.485,3835.235,33996.0,1373.26,614.7925,738.0,594.0,295.05,369.2,12857.5,13604.5,19066.59,6028.0,4424.25,3488.0,12909.0,1601.31,3017.0,565.63
2023-06-05 12:00:00,0.9626678224002678,6798.2,1078.87,9381.05,3485.83,7333.71,7387.42,56525.8075,3438.37,881.0,27129.0,8221.0,46598.0,878.5,1629.05,5548.0,2114.0,4482.78,3835.235,34431.0,1362.05,604.1075,734.0,593.0,294.44,387.99,12805.8425,13401.51,18709.05,5951.7,4567.25,3458.0,12681.0,1541.93,2953.0,551.49
2023-06-05 13:00:00,0.9480079063231064,6800.2,1060.85,9235.4125,3489.45,7007.74,7356.36,55887.105,3343.33,846.5,26690.0,8078.525,46162.0,863.5,1644.06,5354.0,2048.5,4652.9625,3835.235,34854.0,1335.59,591.99,739.0,598.0,286.01,417.29,12764.045,13425.74,19429.5,6091.6,4660.5,3455.0,12800.0,1497.27,2897.0,553.56
2023-06-05 14:00:00,0.9871010158622036,6848.4,1081.08,9122.8575,3494.25,6870.48,7262.05,55161.735,3437.63,835.4,26333.0,8041.275,45165.0,857.5,1589.76,5129.0,2035.0,4783.135,3835.235,34816.0,1316.8,583.655,738.0,602.0,280.16,446.44,12756.1375,13556.47,19666.71,6104.4,4859.25,3368.0,12826.0,1476.0,2876.0,575.93
2023-06-05 15:00:00,1.0115342093241393,6931.1,1108.27,9131.9625,3628.69,8217.34,7184.1,54972.5175,3704.32,877.5,26493.0,7946.875,43817.0,899.5,1549.48,5059.0,2046.0,4886.975,3835.235,34345.0,1344.58,579.5925,752.0,608.0,270.31,477.39,13038.57,13688.58,19746.71,6077.5,5053.0,3368.0,12897.0,1477.14,2735.0,582.31
2023-06-05 16:00:00,1.0115342093241393,7004.8,1143.98,9084.0325,3731.41,6664.89,7046.86,54726.5,3721.95,903.3,26800.0,8093.9,42357.0,956.5,1566.85,5024.0,2049.5,5037.28,3835.235,34090.0,1391.92,586.0,751.0,615.0,265.59,489.19,12915.3375,13592.1,19852.96,6029.1,5262.25,3425.0,13082.0,1498.84,2694.0,568.66
2023-06-05 17:00:00,1.0750605123251722,6952.6,1181.05,9070.0375,3771.09,6740.73,6983.86,54462.3025,3578.1,888.5,27243.0,8020.15,41183.0,927.5,1618.26,5153.0,2114.0,5140.7675,3835.235,34119.0,1297.85,576.2025,739.0,618.0,274.38,509.86,12808.6675,13487.92,20260.5,6107.5,5406.0,3511.0,12911.0,1511.38,2732.0,582.67
2023-06-05 18:00:00,1.0506273188632365,6739.3,1267.75,8710.6425,3817.99,6111.89,6724.7,52791.29,3470.91,822.0,28096.0,7749.1,39671.0,879.0,1568.75,5327.0,2173.25,5231.1525,3835.235,33790.0,1287.24,542.3475,725.0,648.0,296.14,549.18,12832.8575,13598.42,20231.2,6377.9,5632.25,3651.0,12842.0,1474.3,2724.0,594.68
2023-06-05 19:00:00,0.9626678224002678,6403.3,1229.91,8441.0325,3677.37,6457.22,6482.45,50520.5575,3358.03,773.2,28522.0,7792.575,38597.0,861.5,1435.99,4927.0,2165.75,5134.2825,3835.235,33058.0,1248.21,512.79,695.0,613.0,301.7,536.03,12858.245,13519.47,19675.59,6453.8,5414.25,3653.0,12547.0,1428.96,2646.0,585.98
2023-06-05 20:00:00,0.8307285777058149,6114.9,1077.88,8392.635,3379.23,6372.98,6141.72,47897.19,3288.08,716.2,27476.0,7733.475,38510.0,842.0,1287.57,4497.0,2037.0,4846.995,3835.235,30232.0,1135.98,495.11,651.0,519.0,288.28,567.5,12665.08,13376.42,18203.08,6446.5,4986.25,3465.0,11979.0,1322.36,2479.0,577.27
2023-06-05 21:00:00,0.732995803858072,5598.0,943.93,8141.4875,3043.74,6629.39,5736.22,44302.0475,3163.76,662.4,25187.0,7488.725,39096.0,807.5,1204.16,4096.0,1830.5,4655.92,3835.235,27481.0,1031.85,461.4325,583.0,447.0,258.92,528.95,11988.78,12734.8,16632.99,6071.2,4616.75,3212.0,11387.0,1201.44,2339.0,563.37
2023-06-05 22:00:00,0.6743561395494262,5180.9,923.35,7568.8675,2815.82,5916.32,5451.46,41623.125,3118.9,643.5,23525.0,7202.575,39174.0,736.5,1167.03,3936.0,1617.0,4340.095,3835.235,25396.0,982.11,433.1675,542.0,406.0,220.05,441.88,11204.5625,12263.28,15409.18,5518.4,4427.75,2960.0,11173.0,1073.66,2290.0,492.84
2023-06-05 23:00:00,0.6548095847798776,4915.2,876.47,7278.16,2709.68,6245.23,5412.47,40030.53,3035.57,634.2,22179.0,7056.15,38934.0,649.0,1148.07,3795.0,1497.75,4113.4425,3835.235,23863.0,952.29,408.5625,522.0,387.0,183.1,369.89,10668.5225,11882.79,14685.0,5168.0,4324.5,2689.0,10393.0,1053.4,2222.0,390.67
2023-06-06 00:00:00,0.635263030010329,4803.2,838.22,7100.7725,2659.44,6065.19,5234.04,39026.7725,2942.34,628.5,21249.0,6833.75,38575.0,599.5,1122.45,3744.0,1431.25,3941.8,3835.235,23132.0,937.87,399.555,508.0,383.0,166.81,337.62,10357.82,11821.28,14392.29,4891.8,4241.75,2516.0,10339.0,1029.12,2206.0,339.23
2023-06-06 01:00:00,0.6499229460874905,4676.0,825.59,6938.025,2678.67,5138.19,5163.1,39149.19,2869.48,608.0,20865.0,6816.0,37966.0,582.5,1102.97,3742.0,1404.0,3920.5675,3835.235,22928.0,934.48,399.4925,494.0,381.0,125.23,321.96,10182.785,11919.77,14304.0,4727.7,4313.25,2422.0,10541.0,1032.75,2206.0,327.5
2023-06-06 02:00:00,0.6890160556265876,4797.3,827.91,7045.61,2772.11,5147.64,5249.09,40109.0375,2842.92,640.1,20800.0,6957.1,37535.0,569.5,1139.16,3811.0,1421.0,3962.57,3835.235,23101.0,982.41,404.3125,522.0,402.0,153.04,328.85,10200.1125,11669.74,14366.33,4637.4,4377.75,2440.0,10508.0,1052.39,2243.0,335.84
2023-06-06 03:00:00,0.8062953842438791,5320.8,828.7,7350.8,3100.34,5404.78,5565.98,42771.9825,2978.79,759.4,21057.0,7605.1,37309.0,554.5,1219.9,4068.0,1449.25,4152.995,3835.235,23985.0,1163.9,430.14,609.0,473.0,158.16,327.52,10302.0475,11716.41,15049.2,4614.2,4793.0,2503.0,10355.0,1145.13,2305.0,323.03
2023-06-06 04:00:00,0.9577811837078807,6318.9,1034.24,8063.0525,3400.6,6337.41,6573.02,49295.4775,3450.01,874.5,22589.0,8027.3,37202.0,551.0,1366.54,4646.0,1740.25,4743.06,3835.235,27344.0,1364.58,491.24,701.0,550.0,181.53,350.03,10901.66,12444.45,17592.28,4628.9,5615.5,2905.0,10721.0,1412.47,2550.0,376.48
2023-06-06 05:00:00,1.0066475706317521,7004.9,1126.15,8791.1575,3577.19,6663.74,7159.88,54248.9275,3909.72,940.8,24642.0,8233.575,37247.0,629.5,1506.5,5279.0,2007.75,5047.02,3835.235,32443.0,1440.23,553.6375,772.0,613.0,230.41,375.43,11971.5375,13317.75,19484.08,4748.0,6003.0,3294.0,11189.0,1537.18,2925.0,456.41
2023-06-06 06:00:00,1.0213074867089136,7274.2,1213.48,9168.87,3597.69,7129.37,7387.46,57027.5875,4117.35,910.2,26636.0,8276.725,37684.0,792.0,1587.6,5859.0,2143.5,5118.125,3835.235,36124.0,1429.31,594.27,780.0,632.0,261.3,383.08,12636.78,13704.47,20150.34,5248.3,6105.75,3499.0,11631.0,1537.19,3140.0,546.3
2023-06-06 07:00:00,0.9968742932469778,7236.0,1152.89,9412.965,3545.32,7524.85,7624.72,58289.0175,4158.93,875.8,27197.0,8300.85,38975.0,916.0,1610.57,6215.0,2190.25,5161.1225,3835.235,36590.0,1423.6,617.77,765.0,643.0,278.89,379.01,12818.51,13601.67,20169.21,6021.4,6069.5,3536.0,11930.0,1556.02,3208.0,601.51
2023-06-06 08:00:00,1.0506273188632365,7231.1,1230.6,9613.185,3542.89,7524.72,7626.95,58819.5375,4184.17,869.7,27168.0,8358.1,41506.0,952.0,1577.25,6538.0,2177.5,5046.3125,3835.235,36518.0,1417.37,628.71,739.0,635.0,284.16,361.0,12865.0575,13557.94,19600.61,6328.1,5957.75,3536.0,11990.0,1551.86,3171.0,606.35
2023-06-06 09:00:00,1.035967402786075,7194.8,1207.07,9815.3725,3506.47,7524.65,7715.75,59938.265,4201.89,866.5,27383.0,8342.05,46924.0,943.0,1549.54,6702.0,2207.5,4975.3425,3835.235,36120.0,1396.46,642.4825,718.0,622.0,288.97,362.44,12957.5775,13383.17,19791.11,6417.1,5966.5,3568.0,12286.0,1533.62,3172.0,593.51
